640	Why is The Hitchhikers Guide to the Galaxy referred to as H2G2?
641	Why was The Call of the Wild banned?
642	What is Tom Bombadils importance in The Lord of the Rings?
643	Does Dr. Manhattan have free will?
644	Why is there so much technical detail of whaling included in Moby-Dick?
645	History of Spoilers
646	How did Wonkas Golden Ticket sweepstakes ensure that children would win?
647	What message is Bradbury trying to convey in Fahrenheit 451?
648	Why does Watchmen use the 9-panel grid?
649	Was the title The Lord of the Rings picked on purpose to be ambiguous?
650	Did Gaiman and Pratchett troll an interviewer who thought they were religious fanatics?
651	Why is a raven like a writing desk?
652	The author of a literary work disagrees with critics about meaning—whos right?
653	Should I read The Silmarillion before or after reading The Lord of the Rings?
654	Does Snape talk in code?
655	Meaning/translation of title The Light Fantastic by Terry Pratchett
656	Is there anything that definitely confirms that Svidrigailov actually committed murder in Crime and Punishment?
657	Was there a reason Victor Hugo chose 24601 as the number for Jean Valjean?
658	Did Shakespeare write his own stage directions?
659	In 1984, why did OBrien wait so long?
660	Is Judaism represented in the Narnia books?
661	George Orwells 1984 banned for contradictory reasons?
662	Why has Bill Watterson (Calvin and Hobbes) been retired for so long?
663	How many of Poes stories are interconnected?
664	Why do many Korean folk tales start with back when tigers smoked?
665	Why is Aragorn so weird to Pippin when they make their final farewell before going back to the Shire?
666	Did H. G. Wells use an emoticon in “The Time Machine”?
667	Is Babar an African or Asian elephant?
668	Has the phrase Elementary, my dear Watson ever truly appeared in a Sherlock Holmes book?
669	Is there any textual evidence to support that Dumbledore was gay?
670	What is the symbolism of Atticus killing the mad dog?
671	Why is Snape so fond of Malfoy?
672	What does Mark Twain mean by cheers and a tiger?
673	Did Lenore merely leave or is she dead?
674	What is the pun in Kiplings poem The Three-Decker?
675	How could sixty cents of $1.87 be in pennies?
676	Why did Sir Arthur Conan Doyle decide to kill off this character?
677	Are there any recorded discrepancies between The Odyssey as oral tradition and The Odyssey as Homer transcribed it?
678	Why dont Mr. Bennets daughters get to inherit the Longbourn estate?
679	In Brave New World, what caste is Lenina Crowne?
680	Was Odysseus considered unfaithful to his wife in the Odyssey?
681	Are quote marks used selectively in The Handmaids Tale or do I have a bad scan of the book?
682	Whats it called when a short quote appears at the beginning of a chapter?
683	Why does Mr. Poe cough so much?
684	English short story where a wife makes an investigation officer eat the murder weapon
685	Why are haiku usually of 17 syllables?
686	Is Sherlock Holmes religious?
687	Did Poe plagiarise someone elses work when writing The Raven?
688	Isnt Gríma Wormtongue a very revealing name?
689	What were the parts of each of the six Seuss books that ceased publication in March 2021 that were problematic?
690	Did J. K. Rowling base platform 9 3/4 on the Gump?
691	Why did Old English lose both thorn and eth?
692	What characteristics are unique to English (or at least rare among language as a whole)?
693	Why did early Indo-European languages seem to be morphologically complex?
694	When should one use slashes or square brackets when transcribing in IPA?
695	Why do we have interest in (dying) language preservation?
696	Is there an online tool to convert IPA symbols into audio sound?
697	Do unschooled people use cases correctly, e.g. in Germany and in Russia?
698	Is there a linguistics term meaning its grammatically correct, but nobody says that?
699	Why do English transliterations of Arabic names have so many Qs in them?
700	Why do most words for mother, across languages, start with an [m], and for father with [p]/[b], but not vice versa?
701	Could the Ancient Egyptian hieroglyphs have been deciphered without the Rosetta Stone with modern tech?
702	Whats the difference between syntax and grammar?
703	Is there any language that uses different pronouns for we depending on whether the spoken to person is included in the group?
704	Whats the difference between phonetics and phonology?
705	How do linguists place the vowels of a language precisely on the vowel trapezoid?
706	Is English tonal for some words, like permit?
707	What is word order used for in free word order languages?
708	Languages that are gaining morphological distinctions
709	Is there a word in a dead or lost language that we lost the definition to?
710	Why is there (almost) no variety to the Hebrew accent in Israel?
711	Why isnt Ive a proper response?
712	Why does speech speed seem to vary between different languages?
713	Is there really a difference between agglutinative and non-agglutinative languages when spoken?
714	Were ancient languages as sophisticated as modern languages?
715	Why do the Romance languages use definite articles, when Latin doesnt?
716	Are there languages that dont have this kind of ambiguity?
717	Are there languages with other spatial deixis besides here, there and over there?
718	Why is “ß” not used in Swiss German?
719	Why are certain there-sentences infelicitous in English?
720	Why the prevalence of ph in transliteration?
721	Why do Japanese people have difficulties in pronouncing English?
722	How do I format an interlinear gloss for HTML?
723	Is the connection between right in the sense of direction and concepts like correct limited to Indo-European languages?
724	Can Modern Hebrew be considered an Indo-European language?
725	Is there any evidence to support the claim that English grammar is unusually straightforward?
726	Why is the word war in Romance languages predominantly of Germanic origin instead of Latin?
727	What languages lack personal pronouns, and why?
728	Can you rhyme words in sign language?
729	What are the fundamental differences between Natural Language Processing and Computational Linguistics?
730	Is there a difference between an affricate and a plosive+fricative consonant cluster?
731	Is it hard for software speech synthesisers to handle IPA? If so, why?
732	Is future tense in English really a myth?
733	Why do English verbs inflect so little, especially in regard to person?
734	Why does English not have a cognate of words like heter, in Swedish, or llama, in Spanish, etc?
735	Is it unusual that English uses possessive for past tense?
736	Articles before the name of a person
737	What meaningful distinction is there between morphology and syntax?
738	Why do so many core Romanian words with Latin roots come from different roots than in the other Romance languages?
739	Is there a language where there are personal pronouns for the first or second person that have gender?
740	Is there a technical name for when languages use masculine pronouns to refer to both men and women?
741	Lists of linguistic resources
742	Why is English classified as a Germanic rather than Romance language?
743	Why dont you get back the original text when you use translation software to translate something into another language and then back into English?
744	Do the Khoisan languages resemble the worlds first language?
745	English text corpus for download
746	Is there a list of mutually intelligible languages?
747	What do you call an IPA symbol that lacks a name (e.g. ɲ)?
748	Do some languages have articles besides the definite and indefinite articles?
749	Is there a language without gender in third person pronouns?
750	Why did English lose declensions while German retained them?
751	The relationship between orange the colour and orange the fruit
752	American English : are [ə] and [ʌ] different phonemes? (schwa vs. chevron)
753	Is the seeming relation between the sound /n/ and negativity purely coincidental?
754	Are consonant mutations in Indo-European languages specific of the Celtic group?
755	Which Romance languages have reflexes of the Latin nominative in nouns?
756	Is it common to use the minor third for calling someone?
757	What are the historical origins of terms for north, south, east and west?
758	Are there any languages or cultures that have genderless given names?
759	Are some languages inherently harder for children to acquire?
760	Whats the origin of Youre welcome?
761	Fourth person (in Slavey language)
762	Are there any non-Indo-European languages with go-periphrasis?
763	Why was מֹשֶׁה‎ transliterated as [moʊzɨz]?
764	What has NLP/CL brought to the table of pencil-and-paper linguistics?
765	Is Sanskrit really the mother of all languages?
766	Can Someone Identify This Diacritic?
767	Why do languages not share a root for butterfly?
768	Animals’ names change when we eat them: is that universal?
769	Why is constituency needed, since dependency gets the job done more easily and economically?
770	How did Korean become a language isolate?
771	Was there a Semitic influence on Proto-Germanic?
772	How do field linguists begin to study an undocumented language which they cannot speak?
773	Deciphering a handwritten script
774	What are some alternatives to Chomskian generative grammar?
775	What did the Greeks and Romans believe about language relationships?
776	Are there grammatical analyses of languages that are extremely different from IE grammar?
777	False-belief verbs
778	Is there a language whose writing is 100% phonemic?
779	Whats the difference between a false cognate and a false friend?
780	Does Japanese have determiners?
781	What is the origin of non-natural grammatical genders in Indo-European languages?
782	Why do some Indo-European languages have genders and some dont?
783	Is there a linguistics equivalent to Turing completeness?
784	Why do Polish and Belarusian have an atypical greeting if compared to other Slavic languages?
785	What is case?
786	In languages with grammatical gender, how do they determine the gender when a new word has been created?
787	Connection between right (opposite of left) and right (legal term)?
788	Do onomatopoeias resist sound change?
789	Why do different languages have different amounts of unique words for numbers between 10 and 20?
790	How do linguists distinguish between case endings and postpositions, especially in languages which have both and/or have no traditional grammar?
791	Why did some Hebrew words beginning with Yod become transliterated into Latin as hi?
792	Is double positive meaning negative a common phenomenon?
793	Is Yiddish a creole language? And if not, what is it?
794	Do any languages mark social distinctions other than gender and status?
795	Where did Spanish get its /x/? Arabic influence?
796	Is there a single origin for the connection between time and weather?
797	Is the schwa sound consistent?
798	What is the name for a placename that contains what the thing is in a different language?
799	Reversal of kinship terms when speaking to a child
800	Is the Dené–Yeniseian hypothesis widely accepted, and has it led to further research?
801	Paucal number without singular
802	Why was korea able to remove kanji but japan wasnt when both languages use homophones?
803	Why is /h/ called voiceless vowel phonetically, and /h/ consonant phonologically?
804	Do absolute synonyms exist?
805	When does copula absence occur in African-American Vernacular English?
806	How are languages deciphered?
807	Why 11 am + 1 hour == 12:00 pm?
808	How does the Dalai Lama walks into a pizza shop... joke work?
809	Canonical Post #2: What is the perfect, and how should I use it?
810	How should I refer to a friend who is a girl but not a girlfriend?
811	Why grand theft auto, not grand auto theft?
812	“GOD is real, unless declared integer.”
813	Is there any difference between “which” and “that”?
814	Why do we say I love cake but I love cars?
815	What does the line So long and thanks for all the fish! mean?
816	Is there any difference between being ill and sick?
817	How can native English speakers read an unknown word correctly?
818	Free as in free speech, not as in free beer
819	How do you say 100,000,000,000,000,000,000 in words?
820	What is the difference between “nope” and “no”?
821	Why does the i in naïve have two dots?
822	Should I say She is in the park or She is at the park?
823	As following vs as follows
824	Does a couple always mean two?
825	Whats the difference between center and centre?
826	Once, twice, thrice,..., what comes next?
827	Why is 7 the most feared number?
828	firstly ... secondly ... or first ... second ... ?
829	Why should we say play the piano instead of play a piano?
830	Whats up with the pun (not) intended thing?
831	(In, On or At) GitHub?
832	Meaning of respecting in no law respecting an establishment of religion
833	Difference between Do we have a blog? and We have a blog?
834	If potato chips come in contact with humid air, they become what?
835	Is there any more respectful word than beggars for these wonderful guys?
836	Shouldnt it be Nobody touch him!
837	Why do native speakers say Come on in rather than Come in?
838	Why is the correct spelling eating and not eatting?
839	Two thousand seventeen VS twenty seventeen: What is the rule for year pronunciation?
840	Why can low become lower and lowest, while up cant?
841	Wow, what a car! - Is it okay if I say Wow, what the car!
842	What is the right word to refer to a black person, when you dont know their name?
843	Why is a Japanese offensive?
844	How do native speakers guess the pronunciation of the letters in a word they see for the first time?
845	Is series Plural or Singular?
846	Can I write nonsensual data for data that makes no sense?
847	What do you call the act of drinking a whole bottle of, say, water in one go?
848	Is it OK to mix American and British English?
849	Whats the meaning of bee in hand and beauty in eye?
850	Conveince: A word commonly used in Pakistan having to do with transportation but no English person knows about it
851	Great Expectations [is written vs has been written] by Charles Dickens
852	Is I was had standard English?
853	Difference between illegal and very illegal
854	What does Although the Second Amendment people mean?
855	[I]t literally scared her to death - Why is I in brackets?
856	What does the Twelfth mean in Article 7 of the US Constitution?
857	In and on: How can I decide which one to use for vehicles?
858	What is the correct pronunciation of the?
859	Use him or her in this sentence about a hypothetical gender switch?
860	When a girl mentions her girlfriend, does she mean it like lesbian girlfriend?
861	Why is Zika capitalized and chikungunya and yellow fever are not?
862	Meaning of sesquiannual?
863	Why is Mary told the cake to be cut by John ungrammatical?
864	Whats the meaning of break your legs?
865	How do I avoid misspelling receive as recieve?
866	Im being corrected I had a headache yesterday vs I have had a headache yesterday
867	Usage in spite of and despite of
868	Why are nice picture/gif/video about foo called foo-porn?
869	The college in Electoral College
870	Explain why Who is she playing the piano? is incorrect
871	Is cops (= police) a slang/derogatory term?
872	Whats the difference between last and latest?
873	What does viewer discretion is advised mean?
874	Meaning of Sue me
875	Can I say fingers when referring to toes?
876	Ice cold vs. ___ hot in a professional context?
877	To death vs to the death
878	In the sentence: Drinking and driving IS dangerous, why does the verb to be need to be singular?
879	How it works? vs. How does it work?
880	Better way to say No bulls--t
881	What does call BS mean in the sentence We call BS?
882	Ask away - what does away mean?
883	What is explain like Im five?
884	Do all native English speakers actually pronounce the th sound?
885	How many meanings does I am in have?
886	IS or ARE? The only thing that I want you to hit right now IS/ARE the books
887	I demand that he leave or leaves?
888	What is understood if I say Im an English teacher?
889	Does the English language have a word explaining a song in your head that you cant stop singing?
890	How to understand I had two try
891	Using very to emphasize a noun where emphasizing is NOT possible!
892	“I had a flat in the centre of town, but I didn’t like living there, so …”
893	What do we call ketchup, cheesy dip , oregano and things like that collectively, as they arent side dishes?
894	What is the meaning of prairie-dog in this sentence?
895	What does it mean? I cant people today
896	A boiled egg in the morning is really hard to beat - explain the pun please
897	What does the expression seven for seven thirty mean?
898	When is the past perfect exactly needed?
899	Agnostic vs Atheist
900	Why do people, incorrectly, begin a sentence with the word But?
901	The Jesus who said - why is there a definite article before the proper name Jesus?
902	Why did he reject my thank you?
903	What is the difference between me neither and me either?
904	Help to do something or help do something?
905	Do you really answer “How do you do?” with “How do you do?”
906	Is she dont sometimes considered correct form?
907	How do I say “±” in English?
908	Husband is dead: He and his wife {are/were} great scientists
909	I hate red color or I hate red: why exactly is the first option ungrammatical
910	Do native English speakers notice when non-native speakers skip the word the in sentences?
911	Do native speakers still use ought to?
912	What is mom-pkin?
913	What is the difference among Sign up, Sign in and Log in?
914	Is it rude to say Id appreciate if you could reply as soon as possible?
915	The difference between Older and Elder
916	Plural of thats my boy
917	How to say something like my company without sounding like I own the company?
918	I cant login or I cant log in?
919	Can you please explain this joke: Im going bananas is what I tell my bananas before I leave the house?
920	Photo Vs. Picture Vs. Image : What is the difference between them?
921	An hour or a hour
922	What does Nailed it mean?
923	co-worker vs. colleague
924	Is Negro an offensive word, or do some people just take offense to it, and why?
925	Possible responses to thank you
926	He borrowed me some money.; right or wrong?
927	How can you recognize if an uncle is fathers brother or mothers brother? (Is there any default option? )
928	Why is iron pronounced EYE-URN but not EYE-RUN?
929	as rich as him, as rich as he or as rich as he is
930	What does `s` mean in What CPUs will it run on??
931	The first time I met my wife I knew she was a keeper. She was wearing massive gloves - Alun Cochrane
932	What is the basic unit of a chain called in English?
933	Who is frowning in the sentence Daisy looked at Tom frowning?
934	Whats the meaning of Can it, will you?
935	Whats the meaning of Ordinary shampoos need not apply! on a shampoo bottle?
936	Should nouns after any be singular or plural?
937	What is the difference between IMO and IMHO and IHOP?
938	Why is aircrafts bad English, while crafts is okay?
939	Bathroom or Restroom
940	Didnt use to get or Didnt used to get?
941	Whats the opposite of the phrase pay under the table?
942	How can one differentiate between who and whom?
943	Whats a polite way of asking who are you? on the phone?
944	What is the difference between do you like and would you like?
945	Why is a ph or gh used instead of an f in commonly used English words like Elephant and Enough?
946	What is the brown cardboard covering coffee cups called in English?
947	Can fluent English speakers distinguish between “steel”, “still”, and “steal”?
948	How can I get rid of my Indian accent and sound more neutral/native
949	Can I say: When was your train leaving? if the train leaves in the future?
950	Can I say Call it a project similar to Call it a day
951	What do you call this way of stacking rectangular objects on each other?
952	Why did my seldom get corrected?
953	What would natives take for Today is so yesterday?
954	Why do we not use the definite article in Where can I find the room 401?
955	What is the difference between wait and await?
956	Is it I or me in Keep Tom and I/me updated?
957	Is Let us = Lets?
958	What is the correct term back-end, back end or backend?
959	What does the very next day mean?
960	Why is The Chinese have invented the printer wrong?
961	How should I reply when I answer some question on Stack Exchange sites, people thank me and say it helped?
962	Is says you grammatically correct?
963	When you tell a joke and nobody laughs
964	Does unbuild in Unbuild your Legos before putting them back into the box sound natural?
965	Why is wine made from grapes, but tables are made of wood?
966	Is thru for through acceptable? Tho for though?
967	Important to me or Important for me
968	What does resp. mean in these sentences?
969	Possible meanings of IN CASE OF FIRE, DO NOT USE ELEVATOR.
970	Are the terms girlfriend and boyfriend limited to some age in the spoken language?
971	Is there an English equivalent for the Italian saying Its another pair of sleeves?
972	Why is science in Bachelor of Science singular, whereas arts in Bachelor of Arts is plural?
973	What does two-by-four mean in this context?
974	Why are south and southern pronounced with different vowels?
975	Whats the meaning of phrases that include ship, shipping, when there is a conversation about the heroes of TV series?
976	How to understand throwing science at the wall here to see what sticks?
977	What does have a pop-up feel mean?
978	Why would you say it changed me instead of it changed myself here?
979	Why is the t in often silent?
980	Your English is better than my >
981	Why are the pronunciations of bicycle and recycle so different?
982	Working in / for / at?
983	Differences between mandatory and compulsory
984	How do native speakers say the light bulb has stopped working
985	Grammatical gender of the word child
986	“When did you born?”
987	What is the difference between robbing and stealing?
988	Explanation for a joke about a three-legged dog that walks into a bar
989	Usage of they / them / their when the persons gender is not known
990	English equivalent of a Spanish expression that translates to iron fist, crystal jaw
991	What is the official criteria to measure current level of English?
992	Is until inclusive or exclusive?
993	Does one call regular men Sir in the UK?
994	What is the difference between can and could in Can/could you please explain this to me?
995	Is the language of The Economist artificially complex?
996	What does He has insurance, but Christ mean?
997	What does IKEA-like mean?
998	What does this will date me mean?
999	How do Americans respond when asked for their names?
1000	When is it acceptable to omit the subject I?
1001	Pronunciation of beaches and bitches
1002	What does chrome mean besides the metal?
1003	What is the difference between feet and very feet?
1004	Indefinite Article: Why a agreement rather than an agreement?
1005	a ten years old boy or a ten year old boy
1006	What is the name for these keys on a computer keyboard?
1007	How to write a plural form of ex (ex girlfriend..etc)
1008	One of THOSE days vs one of THESE days
1009	What do we call the half closing of eyes?
1010	What does on a day with no y in it mean?
1011	Not funny ha-ha, what does Siri mean?
1012	What is the cover of the head of a pen called in English?
1013	Do native speakers distinguish well the pronunciations of L and R?
1014	What does M.C. in M.C. Esker mean?
1015	What does it mean by my days-of-the-week underwear only go to Thursday in this context?
1016	When you Frankenstein a team together... - Is Frankenstein a new verb?
1017	Whats the English phrase to describe men who are standing next to each other, facing in opposite direction),?
1018	Does the question mark mean this is a question?
1019	The grammar of Stop Asian hate
1020	How can I negate or confirm a question tersely using negation?
1021	What is the correct way to write 1.5 hours?
1022	“file doesn’t exist” or “file doesn’t exists”
1023	You can contact me on/over/by Skype
1024	Word for someone who says yes, then no, then yes
1025	Do native speakers use ultima and proxima frequently in spoken English?
1026	Is there a word for the unutterable feeling when listening to a beautiful song?
1027	You prefer to eat soup or drink soup?
1028	Why is the W silent in sword but not in swore?
1029	Should I use a or an when I abbreviate a word?
1030	2 for 5 (bucks) vs 5 (bucks) for 2
1031	Follow me, and your urologist will be buying himself a new yacht
1032	Is Whom a deprecated word?
1033	Why is for a tortuous three days singular even though days is plural?
1034	How is double negation interpreted in English?
1035	Whats the accepted way to use criterion, criteria, criterions?
1036	What is the difference between hug and embrace?
1037	Do digits after the decimal point have a specific name?
1038	My son/daughter or Our son/daughter?
1039	What is the word for the metal things on boots where the laces go?
1040	How many flies does it take to screw in a light bulb?
1041	Idiom request for describing a situation in which people pay attention to their minor problems rather than the fundamental related ones?
1042	I often buy fruits when I go to the supermarket – illogical?
1043	Whats the word meaning “normal-temperature” water?
1044	What do you call the things inside a fruit?
1045	Why is wont used instead of doesnt sometimes?
1046	scissors cut/cuts paper, which is correct?
1047	What does Scary-lookin fing, inee mean?
1048	Why is letter not plural in two letter words?
1049	Are there any solid reasons for the -st, -nd, -rd, and -th suffixes for numbers?
1050	Verb tenses when asking a question
1051	Why is the adjective for mutate not mutatable?
1052	Who decides whether something is standard English or not?
1053	Do we say - in the meeting or at the meeting
1054	I am cumming or I am coming
1055	Thank you in advance - how to replace?
1056	What do they mean with Hi, how are you doing?
1057	Which is the correct question (Who has vs Who have)?
1058	Is there a polite, formal way to say sh!t happens?
1059	Is She is under the shower a proper English sentence?
1060	What does go blue mean here?
1061	Sarcastic Idioms for being slow to notice something
1062	What do we call the gesture of hitting each others fists gently?
1063	What do you call an action that is less serious than a crime (that is not illegal, just against rules)?
1064	How do I respond to my Professors email, wherein he has mistaken my gender?
1065	Why are beef and pork and mutton used to refer to the meat of cows and pigs and sheep?
1066	Plastic part on the tip of a shoelace
1067	Why is “deal 6 damage” a legit phrase?
1068	Does the English language have a grammatical gender?
1069	Whats wrong with Most people in the country would like to own their house some day.?
1070	Whats the meaning of youre being G.O. Sixteened.?
1071	How to answer a negative question?
1072	I dont get this joke Massive Attack On Pentagon Page 14 News, can anybody explain me its meaning?
1073	Keeping my mouth shut, referring to avoiding weight gain
1074	Was twelve pronounced as TPELF?
1075	How are silent letters important?
1076	Why do we pluralize congratulations when we say it?
1077	Are some offensive words always masculine?
1078	When should I use thaw and melt?
1079	Why is it correct to say We should go see a movie, but not We should have gone see a movie?
1080	What is the meaning of Brown-Bagged it?
1081	Why cant I contract it has sometimes?
1082	Uses of the definite article (the) in generic noun phrases
1083	Does red apples and bottles mean the apples are red and the bottles are red or only apples are red?
1084	In how many ways can something not be right?
1085	dogs, not cats -> why not?
1086	Allow (to) + infinitive, substantive, verb+ -ing
1087	Difference between in time and on time
1088	Why is it If I were you and not If I was you?
1089	Is rain is falling entirely wrong?
1090	A user is it or he/she?
1091	Was it impolite for me to say Thats alright when someone ran into me? Are there any better expessions?
1092	quite vs pretty
1093	What does at 19.45 hours mean?
1094	What would you call someone who sneaks into and stays in places where they have to be signed up, e.g. classes/country clubs
1095	Verb for just opening a bit a window or door
1096	“I’m too tired to drive”: Why does removing too make this sentence ungrammatical?
1097	I have a doubt about whether this phrase is acceptable English
1098	Why is it correct to say me busy.?
1099	Why it is called Black Friday?
1100	Whats the meaning of be broker than the Ten Commandments?
1101	Whats the name for non-bribe payments taken forcefully and illegally?
1102	Is there a verb for listening stealthily?
1103	How to get rid of mistakes in spoken English?
1104	What is the Kool-aid reference?
1105	Why is it crouching tiger hidden dragon but not crouching tiger hiding dragon?
1106	Is there a verb that means to accept doing something unwillingly just to make the other person stop nagging?
1107	What is the document called that parents have to sign so their underage children can take part in something?
1108	“The,” “a” or no article: “See you in _____ court.”
1109	I cant imagine John is driving a car
1110	Whats the child doing in this picture? Is it called tongue twister?
1111	Difference between where are you from and where do you come from
1112	There is a lot vs. There are lot
1113	Two consecutive gerunds? -ing -ing?
1114	Meaning of the On guard! exclamation
1115	How many psychologists does it take to change a light bulb?
1116	Is plugging out electronic devices an American expression?
1117	coronavirus - Why no c capital? Why is there no space?
1118	Is Raining Cats and dogs still used nowadays?
1119	What do Americans call a person when they cannot remember the right name?
1120	What is the sports hall in schools called in English?
1121	Transgender versus the obsolete term transgendered
1122	Call yourself God
1123	How to deal with unknown genders in English?
1124	What are the correct pronouns for referring to someone whom I have never met in person when the gender is apparent?
1125	What does One CPU is going to smoke another CPU mean?
1126	Crashing at the Y What does it mean?
1127	Why do native speakers use the present continuous tense when talking about people in a picture? Why not the past continuous tense?
1128	An (obvious) problem or a (obvious) problem?
1129	Why dont we use articles for variables in math problems?
1130	Assigned to a job I know nothing about it - is there an idiom for that idea?
1131	What is the word for a property no more necessary but still present in a object?
1132	Youve earned the Nice Answer badge vs. Youve earned a Nice Answer badge
1133	Canonical Post #1: When to Trust Your Grammar Checker
1134	The summer training or (just) summer training
1135	Dates and times: on, in, at?
1136	Can you reply you too to wishes such as Good luck?
1137	When a word ends in s or x, do you add s or just an ?
1138	Is no more used to mean dead in English?
1139	Why is He knows to swim incorrect?
1140	Is there a word for losing something in order to gain some other thing?
1141	What is a non-vulgar synonym for this swear word meaning an enormous amount?
1142	Thanks, but no thanks OR No, thanks. Isnt thanks in the former redundant?
1143	Is the SVOMPT word order necessary in creating a sentence?
1144	what is the difference between yet and still?
1145	Whats the polite way to say I need to urinate?
1146	He is 80 years young
1147	What is the filling of the stapler called in English? (picture attached)
1148	What is the opposite of picky?
1149	Greeting with Ho
1150	Can any time on clock be spoken as it is in numbers only (hour + minutes)?
1151	Asking the position of a person in a sequence
1152	The female equivalent of dont break my balls
1153	Why doesnt the couple want to eat the dessert in this comic strip?
1154	What do we call English with dots and dashes?
1155	When to say I need money as opposed to I need the money?
1156	Is there any difference between temporary and provisional?
1157	What is the meaning of Dog ate my car?
1158	A pro and a con at the same time
1159	What does mean to get to the nuts and balls of something?
1160	The antonym of diss
1161	Why is New York often said with the word City in English?
1162	Why should are be used here instead of is?
1163	Meaning of 8 going on 48
1164	No more Hiroshima or No more Hiroshimas
1165	I get “the” train and “a” bus
1166	Terms to refer uniquely to each of the grandparents
1167	(Noun) the sh*t out of this — What nouns work?
1168	Why there are two weres in one sentence?
1169	a joyous and restful three days -- a three days?
1170	What is the expected response to Whats up?
1171	When to use drank and drunk
1172	Hi there! -- What does this there mean?
1173	Which pronunciation of either is preferred?
1174	My lady, Your honour, Your grace, how to decide whether to use my or your?
1175	Does this have two meanings: how do you like your coffee?
1176	I did my best vs I did the best I could
1177	Difference between One to One and One on One
1178	Rollbacked or rolled back the edit? And what about double-click?
1179	What should I say if someone from the opposite side of the earth says “good morning”?
1180	Theres vs There are
1181	An adjective for a woman showing lots of skin?
1182	What is the difference between you are being and you are?
1183	Whats the difference between words number, count, amount and quantity?
1184	Add-in salt to injury?
1185	How would a native speaker understand Time flies like an arrow?
1186	Is hello followed by ! or .?
1187	Does I have a daughter mean I have one daughter?
1188	None of the kids were hungry Or None of the kids was hungry
1189	Back in 2000 vs In 2000
1190	What does Rabbit hole mean?
1191	What does meat mean?
1192	How to pronounce Gradle?
1193	What does ima mean in ima sue the s*** out of em?
1194	Why do Russian names transliterated into English have unpronounceable ks before hs (e.g. Mikhail instead of just Mihail)?
1195	Hard work never hurt anyone Why not hurts?
1196	I dont have the time to cook or I dont have time to cook?
1197	Do native speakers pronounce found the remark without the the?
1198	Whats the difference between vanilla and plain when talking about yogurts?
1199	We missed the bus, which made us late for school - erroneous use of which?
1200	When is me used as a possessive pronoun, instead of my?
1201	Sorry for your loss. But why?
1202	Should cooking and cleaning be taken literally in ...two men at once. One cooking. One cleaning.
1203	Unusual meaning of wet
1204	Specific word to describe someone who is so good that isnt even considered in say a classification
1205	How much should I trust Wiktionary?
1206	How can I describe being temporarily stupid?
1207	Why do you say air conditioned and not conditioned air?
1208	Four is better vs Four are better. Which one is correct?
1209	Why is He is the kind of person who, if he had lived ..., people would not have been able to categorise him. ungrammatical?
1210	Why can populace be used as an adjective in most populace cities?
1211	What are the differences between to talk and to speak?
1212	Why do my How to questions often get renamed to How do I?
1213	Should always use uppercase I?
1214	Why is there a p in assumption but not in assume?
1215	Toward vs. Towards
1216	Does It snowed hard Monday require an on?
1217	my vs mine (adjectives vs. possessive )
1218	at which time vs. at what time
1219	Out of curiosity means Im not curious at all. Isnt it?
1220	Is there a word or slang word to call a girl who loves brand products?
1221	Glass vs Cup - differences in usage
1222	Would saying who is this in normal tone be rude in an occasion not on the phone?
1223	very unique - Is it wrong? Why?
1224	What is this type of road called in English?
1225	What defines a native English Speaker?
1226	Phrases that express afraid of wife in English
1227	Is the term Invalid applicable for human beings?
1228	I dont give a rip! Whats a rip?
1229	Correct me if Im wrong
1230	to fart in child language
1231	Is calling a woman madam offensive?
1232	The meaning of half woman, half girl
1233	Is it good to call someone Nerd?
1234	She dressed like/as an owl. Which is correct?
1235	What are these holes in sinks and tubs called?
1236	a most talented writer - why not the most talented writer?
1237	Should I say: She is no student or She is not a student?
1238	Is there an idiom that means that you are in a very strong negotiation position in a negotiation?
1239	Does take a second mean take a second look?
1240	What is this mop-like tool called in English?
1241	What does Yes, you can. But you may not. mean?
1242	Why is a road incorrect in this test?
1243	Syntactical problem? Musks tweet I Am Become Meme, Destroyer Of Shorts
1244	Plurality of verb depending on plurality of list elements
1245	Are you an English? Are you a British?
1246	An idiomatic expression for the situation when a punisher in fact punishes himself rather than the one he intended to punish
1247	Is Ram married his daughter ambiguous?
1248	When people brag about their abilities and belittle their opponents before a battle, competition, etc
1249	Is it proper to use broke in Broke his feelings?
1250	Whats the pun in Clowns divorce. Custardy battle.”?
1251	To Google something: capitalize or not?
1252	The bass drop is so sick!... - What does it mean?
1253	The girl I love hates me or The girl who I love hates me
1254	Why write does instead of is What time does/is the pharmacy open?
1255	Term for bed sheet that embraces and partially encapsulates the mattress
1256	Can I say I speak Chinese as well as Spanish?
1257	What does Bless you mean in this context?
1258	must vs shall - are they the same, or is one a softened version of the other?
1259	Using present simple when talking about a past event in spoken English
1260	What does the word though mean and on which occasions can be used?
1261	Which one is correct, in the USA or in USA?
1262	fits or suits my needs?
1263	Difference between nice to see you and nice to meet you
1264	When is seems to be used instead of seems?
1265	Difference between fast food and junk food
1266	Double zero, double zeros or double zeroes?
1267	If something seems too good to be true, it probably is (not?)
1268	Difference between uptown, downtown and midtown
1269	The correct capital G and J in cursive
1270	Stuck writing a sentence because tea is a beverage and water is not!
1271	Are dude and man disrespectful words?
1272	Do never... vs. Do not ever...
1273	English equivalent of garam (warming) food?
1274	Can I use Dress for mens wear?
1275	$2,000 worth of items: two thousand dollar or dollars?
